"SourceId","OriginalFile","Slice","Kept","Reason","Category","Width","Height","X","Y","InkPixels","ColorPixels","DarkPixels","Occupancy","SourceRelativePath","TypeRelativePath"
"source_11","ChatGPT Image Jun 27, 2026, 05_20_51 PM (5).png","slice_183.png","True","kept","buttons","136","45","1101","1013","5862","4399","4316","0.9578","sources/source_11/slice_183.png","by_type/buttons/source_11_183_136x45.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_001.png","True","kept","components","929","77","12","15","66068","25799","50427","0.9236","sources/source_12/slice_001.png","by_type/components/source_12_001_929x77.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_002.png","True","kept","buttons","256","68","1178","18","15780","4727","12467","0.9065","sources/source_12/slice_002.png","by_type/buttons/source_12_002_256x68.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_005.png","True","kept","buttons","212","46","12","109","9306","4594","6623","0.9543","sources/source_12/slice_005.png","by_type/buttons/source_12_005_212x46.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_006.png","True","kept","buttons","200","46","287","109","8683","3835","6227","0.9438","sources/source_12/slice_006.png","by_type/buttons/source_12_006_200x46.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_007.png","True","kept","buttons","185","46","563","109","8075","5530","5347","0.9489","sources/source_12/slice_007.png","by_type/buttons/source_12_007_185x46.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_008.png","True","kept","buttons","129","47","756","109","5941","1036","5224","0.9799","sources/source_12/slice_008.png","by_type/buttons/source_12_008_129x47.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_009.png","True","kept","buttons","201","45","932","110","8622","4426","6111","0.9532","sources/source_12/slice_009.png","by_type/buttons/source_12_009_201x45.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_010.png","True","kept","buttons","233","45","1175","112","8912","2783","6770","0.85","sources/source_12/slice_010.png","by_type/buttons/source_12_010_233x45.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_013.png","True","kept","cards","248","296","10","173","71073","13621","61561","0.9682","sources/source_12/slice_013.png","by_type/cards/source_12_013_248x296.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_014.png","True","kept","cards","267","165","278","173","42478","10180","36525","0.9642","sources/source_12/slice_014.png","by_type/cards/source_12_014_267x165.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_015.png","True","kept","icons","31","26","576","178","528","436","160","0.6551","sources/source_12/slice_015.png","by_type/icons/source_12_015_31x26.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_016.png","True","kept","buttons","245","34","911","176","7997","2410","5870","0.96","sources/source_12/slice_016.png","by_type/buttons/source_12_016_245x34.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_017.png","True","kept","buttons","208","43","1175","169","7967","2991","5845","0.8908","sources/source_12/slice_017.png","by_type/buttons/source_12_017_208x43.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_018.png","True","kept","buttons","318","49","569","211","8864","3550","6029","0.5689","sources/source_12/slice_018.png","by_type/buttons/source_12_018_318x49.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_019.png","True","kept","buttons","245","35","911","217","8010","3284","5437","0.9341","sources/source_12/slice_019.png","by_type/buttons/source_12_019_245x35.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_035.png","True","kept","buttons","245","34","911","259","8003","3762","4779","0.9607","sources/source_12/slice_035.png","by_type/buttons/source_12_035_245x34.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_036.png","True","kept","icons","125","134","1179","260","15659","4847","12908","0.9349","sources/source_12/slice_036.png","by_type/icons/source_12_036_125x134.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_049.png","True","kept","icons","122","130","1307","264","15183","3193","12856","0.9573","sources/source_12/slice_049.png","by_type/icons/source_12_049_122x130.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_050.png","True","kept","buttons","245","35","911","300","7982","2694","5803","0.9308","sources/source_12/slice_050.png","by_type/buttons/source_12_050_245x35.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_057.png","True","kept","buttons","343","96","549","343","32462","7853","27886","0.9858","sources/source_12/slice_057.png","by_type/buttons/source_12_057_343x96.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_058.png","True","kept","buttons","245","34","911","342","7975","1757","6441","0.9574","sources/source_12/slice_058.png","by_type/buttons/source_12_058_245x34.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_059.png","True","kept","components","244","157","278","355","37134","6442","31893","0.9694","sources/source_12/slice_059.png","by_type/components/source_12_059_244x157.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_060.png","True","kept","buttons","245","32","911","400","7612","3798","4869","0.9709","sources/source_12/slice_060.png","by_type/buttons/source_12_060_245x32.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_061.png","True","kept","buttons","117","73","1179","405","7873","2118","6393","0.9218","sources/source_12/slice_061.png","by_type/buttons/source_12_061_117x73.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_062.png","True","kept","buttons","124","61","1305","411","7382","2271","5628","0.9759","sources/source_12/slice_062.png","by_type/buttons/source_12_062_124x61.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_072.png","True","kept","components","108","492","696","526","48540","12925","39101","0.9135","sources/source_12/slice_072.png","by_type/components/source_12_072_108x492.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_085.png","True","kept","icons","10","13","979","522","108","108","0","0.8308","sources/source_12/slice_085.png","by_type/icons/source_12_085_10x13.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_086.png","True","kept","icons","10","14","990","522","104","104","0","0.7429","sources/source_12/slice_086.png","by_type/icons/source_12_086_10x14.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_087.png","True","kept","icons","18","14","1001","522","153","153","1","0.6071","sources/source_12/slice_087.png","by_type/icons/source_12_087_18x14.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_088.png","True","kept","icons","15","13","1022","522","138","138","0","0.7077","sources/source_12/slice_088.png","by_type/icons/source_12_088_15x13.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_089.png","True","kept","icons","23","13","1038","522","229","229","4","0.7659","sources/source_12/slice_089.png","by_type/icons/source_12_089_23x13.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_105.png","True","kept","screens","732","490","702","547","353300","76726","306530","0.985","sources/source_12/slice_105.png","by_type/screens/source_12_105_732x490.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_106.png","True","kept","buttons","93","34","11","558","2864","2852","1070","0.9058","sources/source_12/slice_106.png","by_type/buttons/source_12_106_93x34.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_107.png","True","kept","buttons","79","31","106","559","2235","458","1823","0.9126","sources/source_12/slice_107.png","by_type/buttons/source_12_107_79x31.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_108.png","True","kept","buttons","81","31","189","559","2242","466","1786","0.8929","sources/source_12/slice_108.png","by_type/buttons/source_12_108_81x31.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_109.png","True","kept","buttons","80","31","272","559","2249","460","1854","0.9069","sources/source_12/slice_109.png","by_type/buttons/source_12_109_80x31.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_110.png","True","kept","buttons","50","55","379","567","2053","746","1568","0.7465","sources/source_12/slice_110.png","by_type/buttons/source_12_110_50x55.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_111.png","True","kept","buttons","48","51","441","569","1841","1252","1219","0.752","sources/source_12/slice_111.png","by_type/buttons/source_12_111_48x51.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_112.png","True","kept","buttons","47","52","501","568","1812","1264","1218","0.7414","sources/source_12/slice_112.png","by_type/buttons/source_12_112_47x52.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_113.png","True","kept","buttons","46","52","561","568","1774","1145","1209","0.7416","sources/source_12/slice_113.png","by_type/buttons/source_12_113_46x52.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_114.png","True","kept","buttons","46","51","619","569","1758","1137","1189","0.7494","sources/source_12/slice_114.png","by_type/buttons/source_12_114_46x51.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_115.png","True","kept","buttons","82","31","12","608","2295","525","1945","0.9028","sources/source_12/slice_115.png","by_type/buttons/source_12_115_82x31.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_116.png","True","kept","buttons","82","31","98","608","2303","508","1984","0.906","sources/source_12/slice_116.png","by_type/buttons/source_12_116_82x31.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_117.png","True","kept","buttons","81","31","184","608","2268","488","1927","0.9032","sources/source_12/slice_117.png","by_type/buttons/source_12_117_81x31.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_118.png","True","kept","buttons","82","31","269","608","2231","497","1760","0.8777","sources/source_12/slice_118.png","by_type/buttons/source_12_118_82x31.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_122.png","True","kept","buttons","49","51","380","631","1867","1195","1297","0.7471","sources/source_12/slice_122.png","by_type/buttons/source_12_122_49x51.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_123.png","True","kept","buttons","48","51","441","631","1872","1157","1320","0.7647","sources/source_12/slice_123.png","by_type/buttons/source_12_123_48x51.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_124.png","True","kept","buttons","47","51","501","631","1803","1187","1227","0.7522","sources/source_12/slice_124.png","by_type/buttons/source_12_124_47x51.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_125.png","True","kept","buttons","46","51","561","631","1756","1076","1206","0.7485","sources/source_12/slice_125.png","by_type/buttons/source_12_125_46x51.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_126.png","True","kept","buttons","46","51","619","631","1722","1169","1073","0.734","sources/source_12/slice_126.png","by_type/buttons/source_12_126_46x51.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_128.png","True","kept","buttons","80","30","12","658","2212","415","1855","0.9217","sources/source_12/slice_128.png","by_type/buttons/source_12_128_80x30.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_129.png","True","kept","buttons","81","30","97","658","2160","460","1706","0.8889","sources/source_12/slice_129.png","by_type/buttons/source_12_129_81x30.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_130.png","True","kept","buttons","81","30","183","658","2200","453","1781","0.9053","sources/source_12/slice_130.png","by_type/buttons/source_12_130_81x30.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_131.png","True","kept","buttons","81","30","268","658","2301","414","2058","0.9469","sources/source_12/slice_131.png","by_type/buttons/source_12_131_81x30.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_155.png","True","kept","buttons","55","59","412","751","1482","1428","499","0.4567","sources/source_12/slice_155.png","by_type/buttons/source_12_155_55x59.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_156.png","True","kept","buttons","67","55","580","752","2291","1530","1099","0.6217","sources/source_12/slice_156.png","by_type/buttons/source_12_156_67x55.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_157.png","True","kept","buttons","45","49","502","758","1413","1409","375","0.6408","sources/source_12/slice_157.png","by_type/buttons/source_12_157_45x49.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_158.png","True","kept","buttons","66","38","9","781","2337","2299","1353","0.9318","sources/source_12/slice_158.png","by_type/buttons/source_12_158_66x38.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_159.png","True","kept","buttons","67","36","80","782","2176","461","1719","0.9022","sources/source_12/slice_159.png","by_type/buttons/source_12_159_67x36.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_160.png","True","kept","buttons","66","36","153","782","2126","434","1727","0.8948","sources/source_12/slice_160.png","by_type/buttons/source_12_160_66x36.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_161.png","True","kept","buttons","66","36","224","782","2156","369","1762","0.9074","sources/source_12/slice_161.png","by_type/buttons/source_12_161_66x36.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_162.png","True","kept","buttons","66","36","295","782","2139","353","1787","0.9003","sources/source_12/slice_162.png","by_type/buttons/source_12_162_66x36.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_168.png","True","kept","buttons","42","41","418","852","1332","904","954","0.7735","sources/source_12/slice_168.png","by_type/buttons/source_12_168_42x41.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_169.png","True","kept","buttons","42","42","504","852","1385","889","813","0.7851","sources/source_12/slice_169.png","by_type/buttons/source_12_169_42x42.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_183.png","True","kept","buttons","333","47","11","914","15347","91","12962","0.9806","sources/source_12/slice_183.png","by_type/buttons/source_12_183_333x47.png"
"source_12","ChatGPT Image Jun 27, 2026, 05_20_51 PM (6).png","slice_193.png","True","kept","buttons","250","73","402","970","17237","4878","13831","0.9445","sources/source_12/slice_193.png","by_type/buttons/source_12_193_250x73.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_001.png","True","kept","cards","553","190","13","13","79225","44815","53022","0.754","sources/source_13/slice_001.png","by_type/cards/source_13_001_553x190.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_002.png","True","kept","buttons","615","57","534","22","34179","13613","26005","0.975","sources/source_13/slice_002.png","by_type/buttons/source_13_002_615x57.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_003.png","True","kept","buttons","242","62","1189","17","13445","4035","10130","0.8961","sources/source_13/slice_003.png","by_type/buttons/source_13_003_242x62.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_023.png","True","kept","cards","227","358","906","186","75373","53317","58306","0.9275","sources/source_13/slice_023.png","by_type/cards/source_13_023_227x358.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_048.png","True","kept","icons","32","11","657","212","238","55","104","0.6761","sources/source_13/slice_048.png","by_type/icons/source_13_048_32x11.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_051.png","True","kept","buttons","259","93","1158","211","16267","8017","10781","0.6753","sources/source_13/slice_051.png","by_type/buttons/source_13_051_259x93.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_052.png","True","kept","screens","372","335","29","230","122854","52142","102245","0.9858","sources/source_13/slice_052.png","by_type/screens/source_13_052_372x335.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_053.png","True","kept","icons","140","152","426","232","20457","6825","16912","0.9613","sources/source_13/slice_053.png","by_type/icons/source_13_053_140x152.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_054.png","True","kept","icons","136","153","574","232","19996","6287","16615","0.961","sources/source_13/slice_054.png","by_type/icons/source_13_054_136x153.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_055.png","True","kept","icons","143","153","718","232","20947","7794","17282","0.9574","sources/source_13/slice_055.png","by_type/icons/source_13_055_143x153.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_056.png","True","kept","buttons","259","93","1158","313","15277","3","10691","0.6342","sources/source_13/slice_056.png","by_type/buttons/source_13_056_259x93.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_057.png","True","kept","icons","156","150","465","393","22286","14144","15453","0.9524","sources/source_13/slice_057.png","by_type/icons/source_13_057_156x150.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_058.png","True","kept","icons","154","151","637","392","22163","10435","17227","0.9531","sources/source_13/slice_058.png","by_type/icons/source_13_058_154x151.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_059.png","True","kept","buttons","259","93","1158","415","16353","7384","11440","0.6789","sources/source_13/slice_059.png","by_type/buttons/source_13_059_259x93.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_061.png","True","kept","icons","5","10","221","528","38","38","17","0.76","sources/source_13/slice_061.png","by_type/icons/source_13_061_5x10.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_063.png","True","kept","icons","5","10","263","528","45","45","18","0.9","sources/source_13/slice_063.png","by_type/icons/source_13_063_5x10.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_083.png","True","kept","icons","15","10","1266","570","107","45","41","0.7133","sources/source_13/slice_083.png","by_type/icons/source_13_083_15x10.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_093.png","True","kept","cards","274","211","743","583","54806","16607","44768","0.948","sources/source_13/slice_093.png","by_type/cards/source_13_093_274x211.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_094.png","True","kept","buttons","162","39","25","597","5771","3411","4079","0.9134","sources/source_13/slice_094.png","by_type/buttons/source_13_094_162x39.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_095.png","True","kept","buttons","161","39","196","597","5798","4286","4026","0.9234","sources/source_13/slice_095.png","by_type/buttons/source_13_095_161x39.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_096.png","True","kept","buttons","170","39","368","597","5968","4412","4107","0.9002","sources/source_13/slice_096.png","by_type/buttons/source_13_096_170x39.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_097.png","True","kept","buttons","167","39","548","597","5968","4570","3918","0.9163","sources/source_13/slice_097.png","by_type/buttons/source_13_097_167x39.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_098.png","True","kept","cards","303","206","1052","590","61263","16038","51489","0.9815","sources/source_13/slice_098.png","by_type/cards/source_13_098_303x206.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_114.png","True","kept","buttons","88","98","22","668","6776","2572","4904","0.7857","sources/source_13/slice_114.png","by_type/buttons/source_13_114_88x98.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_115.png","True","kept","buttons","90","99","127","667","6967","2818","4777","0.7819","sources/source_13/slice_115.png","by_type/buttons/source_13_115_90x99.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_116.png","True","kept","buttons","90","98","232","668","6971","3011","4688","0.7904","sources/source_13/slice_116.png","by_type/buttons/source_13_116_90x98.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_117.png","True","kept","buttons","164","79","344","676","11912","2555","9798","0.9194","sources/source_13/slice_117.png","by_type/buttons/source_13_117_164x79.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_118.png","True","kept","buttons","192","79","523","676","14119","3165","11128","0.9308","sources/source_13/slice_118.png","by_type/buttons/source_13_118_192x79.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_127.png","True","kept","buttons","194","63","14","806","10205","4121","6839","0.835","sources/source_13/slice_127.png","by_type/buttons/source_13_127_194x63.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_128.png","True","kept","buttons","168","59","217","808","8901","2996","6324","0.898","sources/source_13/slice_128.png","by_type/buttons/source_13_128_168x59.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_129.png","True","kept","buttons","182","60","399","808","10079","3012","7577","0.923","sources/source_13/slice_129.png","by_type/buttons/source_13_129_182x60.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_141.png","True","kept","screens","467","256","887","820","118254","43321","95081","0.9891","sources/source_13/slice_141.png","by_type/screens/source_13_141_467x256.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_154.png","True","kept","icons","48","11","649","899","330","141","109","0.625","sources/source_13/slice_154.png","by_type/icons/source_13_154_48x11.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_155.png","True","kept","components","322","133","24","908","41551","15707","33671","0.9702","sources/source_13/slice_155.png","by_type/components/source_13_155_322x133.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_156.png","True","kept","icons","44","9","476","900","291","100","110","0.7348","sources/source_13/slice_156.png","by_type/icons/source_13_156_44x9.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_161.png","True","kept","icons","49","9","583","900","325","66","114","0.737","sources/source_13/slice_161.png","by_type/icons/source_13_161_49x9.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_164.png","True","kept","buttons","76","71","589","922","5267","3021","4188","0.9761","sources/source_13/slice_164.png","by_type/buttons/source_13_164_76x71.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_165.png","True","kept","buttons","85","74","778","922","6151","3863","4714","0.9779","sources/source_13/slice_165.png","by_type/buttons/source_13_165_85x74.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_166.png","True","kept","buttons","69","68","399","924","4647","2158","3792","0.9904","sources/source_13/slice_166.png","by_type/buttons/source_13_166_69x68.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_167.png","True","kept","buttons","71","68","495","924","4777","2368","3883","0.9894","sources/source_13/slice_167.png","by_type/buttons/source_13_167_71x68.png"
"source_13","ChatGPT Image Jun 27, 2026, 05_20_51 PM (7).png","slice_168.png","True","kept","buttons","78","72","685","924","5458","5019","3148","0.9719","sources/source_13/slice_168.png","by_type/buttons/source_13_168_78x72.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_001.png","True","kept","cards","675","187","6","7","81886","42498","53144","0.6487","sources/source_14/slice_001.png","by_type/cards/source_14_001_675x187.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_002.png","True","kept","buttons","270","63","1165","18","15228","3955","11906","0.8952","sources/source_14/slice_002.png","by_type/buttons/source_14_002_270x63.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_006.png","True","kept","buttons","161","61","738","101","9054","3117","6372","0.9219","sources/source_14/slice_006.png","by_type/buttons/source_14_006_161x61.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_007.png","True","kept","buttons","141","47","915","112","6046","1798","4471","0.9123","sources/source_14/slice_007.png","by_type/buttons/source_14_007_141x47.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_008.png","True","kept","buttons","181","47","1069","112","7963","1684","5938","0.9361","sources/source_14/slice_008.png","by_type/buttons/source_14_008_181x47.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_009.png","True","kept","buttons","159","47","1263","112","6720","1704","5158","0.8992","sources/source_14/slice_009.png","by_type/buttons/source_14_009_159x47.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_010.png","True","kept","buttons","210","45","974","195","9030","3099","6534","0.9556","sources/source_14/slice_010.png","by_type/buttons/source_14_010_210x45.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_011.png","True","kept","cards","245","328","175","213","60767","26348","44865","0.7562","sources/source_14/slice_011.png","by_type/cards/source_14_011_245x328.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_012.png","True","kept","buttons","206","47","692","213","9074","3196","6617","0.9372","sources/source_14/slice_012.png","by_type/buttons/source_14_012_206x47.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_013.png","True","kept","buttons","181","42","1226","216","7180","3188","4785","0.9445","sources/source_14/slice_013.png","by_type/buttons/source_14_013_181x42.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_014.png","True","kept","cards","229","317","964","245","57806","17932","43981","0.7963","sources/source_14/slice_014.png","by_type/cards/source_14_014_229x317.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_015.png","True","kept","cards","175","286","18","255","41672","18142","31442","0.8326","sources/source_14/slice_015.png","by_type/cards/source_14_015_175x286.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_016.png","True","kept","cards","177","286","398","255","42240","19202","30815","0.8344","sources/source_14/slice_016.png","by_type/cards/source_14_016_177x286.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_017.png","True","kept","cards","161","280","620","268","37210","15460","28782","0.8254","sources/source_14/slice_017.png","by_type/cards/source_14_017_161x280.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_018.png","True","kept","cards","158","280","791","268","36684","16885","27624","0.8292","sources/source_14/slice_018.png","by_type/cards/source_14_018_158x280.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_019.png","True","kept","buttons","190","46","1222","270","8157","2666","5796","0.9333","sources/source_14/slice_019.png","by_type/buttons/source_14_019_190x46.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_022.png","True","kept","buttons","190","48","1222","328","8223","2052","6354","0.9016","sources/source_14/slice_022.png","by_type/buttons/source_14_022_190x48.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_023.png","True","kept","icons","140","138","1009","339","12720","0","8920","0.6584","sources/source_14/slice_023.png","by_type/icons/source_14_023_140x138.png"
"source_14","ChatGPT Image Jun 27, 2026, 05_20_51 PM (8).png","slice_033.png","True","kept","buttons","190","47","1222","388","8085","1979","6204","0.9054","sources/source_14/slice_033.png","by_type/buttons/source_14_033_190x47.png"
